,Datetime,Tweet Id,url,replyCount,renderedContent,source,text,retweetCount,language,likes
711,2022-05-25 16:03:01+00:00,1529493245897711616,https://twitter.com/IPL/status/1529493245897711616,0,"Eliminator. 15.4: Ravi Bishnoi to Rajat Patidar 6 runs, Royal Challengers Bangalore 140/4 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 15.4: Ravi Bishnoi to Rajat Patidar 6 runs, Royal Challengers Bangalore 140/4 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",11,ro,110
712,2022-05-25 16:02:10+00:00,1529493033674231809,https://twitter.com/IPL/status/1529493033674231809,2,"Eliminator. 15.3: Ravi Bishnoi to Rajat Patidar 4 runs, Royal Challengers Bangalore 134/4 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 15.3: Ravi Bishnoi to Rajat Patidar 4 runs, Royal Challengers Bangalore 134/4 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",12,ro,93
713,2022-05-25 16:01:41+00:00,1529492911108374528,https://twitter.com/IPL/status/1529492911108374528,0,"Eliminator. 15.2: Ravi Bishnoi to Rajat Patidar 6 runs, Royal Challengers Bangalore 130/4 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 15.2: Ravi Bishnoi to Rajat Patidar 6 runs, Royal Challengers Bangalore 130/4 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",9,ro,93
714,2022-05-25 15:54:53+00:00,1529491201279537152,https://twitter.com/IPL/status/1529491201279537152,6,".@bishnoi0056 gets Mahipal Lomror out. 👍 👍

His first wicket of the match as @LucknowIPL captain @klrahul completes the catch. 👏 👏

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB https://t.co/DwuT6Qm5dj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@bishnoi0056 gets Mahipal Lomror out. 👍 👍

His first wicket of the match as @LucknowIPL captain @klrahul completes the catch. 👏 👏

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB https://t.co/DwuT6Qm5dj",24,en,331
715,2022-05-25 15:48:40+00:00,1529489635931574273,https://twitter.com/IPL/status/1529489635931574273,3,"Eliminator. WICKET!  13.1: Mahipal Lomror 14(9) ct K L Rahul b Ravi Bishnoi, Royal Challengers Bangalore 115/4 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. WICKET!  13.1: Mahipal Lomror 14(9) ct K L Rahul b Ravi Bishnoi, Royal Challengers Bangalore 115/4 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",12,ro,182
716,2022-05-25 15:44:23+00:00,1529488560151269377,https://twitter.com/IPL/status/1529488560151269377,2,"Eliminator. 12.5: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 115/3 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 12.5: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 115/3 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",14,in,237
717,2022-05-25 15:42:08+00:00,1529487991244464130,https://twitter.com/IPL/status/1529487991244464130,7,"Dial R For Ravishing Rajat! 👏 👏

Sit back &amp; relive how the @RCBTweets went after Krunal Pandya, creaming 3 fours &amp; a SIX in one over. 💪 💪 #TATAIPL | #LSGvRCB 

Watch 🎥 🔽
iplt20.com/video/46050/4-…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dial R For Ravishing Rajat! 👏 👏

Sit back &amp; relive how the @RCBTweets went after Krunal Pandya, creaming 3 fours &amp; a SIX in one over. 💪 💪 #TATAIPL | #LSGvRCB 

Watch 🎥 🔽
https://t.co/zVa6j34GYQ",44,en,1094
718,2022-05-25 15:41:00+00:00,1529487705591234561,https://twitter.com/IPL/status/1529487705591234561,0,"Eliminator. 11.6: Dushmantha Chameera to Mahipal Lomror 4 runs, Royal Challengers Bangalore 106/3 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 11.6: Dushmantha Chameera to Mahipal Lomror 4 runs, Royal Challengers Bangalore 106/3 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",11,ro,145
719,2022-05-25 15:39:56+00:00,1529487439328432129,https://twitter.com/IPL/status/1529487439328432129,0,"Eliminator. 11.5: Dushmantha Chameera to Mahipal Lomror 4 runs, Royal Challengers Bangalore 102/3 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 11.5: Dushmantha Chameera to Mahipal Lomror 4 runs, Royal Challengers Bangalore 102/3 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",12,ro,115
720,2022-05-25 15:38:30+00:00,1529487079117299713,https://twitter.com/IPL/status/1529487079117299713,0,"Eliminator. 11.3: Dushmantha Chameera to Rajat Patidar 4 runs, Royal Challengers Bangalore 97/3 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 11.3: Dushmantha Chameera to Rajat Patidar 4 runs, Royal Challengers Bangalore 97/3 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",13,hi,121
721,2022-05-25 15:37:25+00:00,1529486805686693888,https://twitter.com/IPL/status/1529486805686693888,10,"#RCB 3 down as Glenn Maxwell gets out! 

Evin Lewis with the catch in the deep as @krunalpandya24 strikes. 👏 👏

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB https://t.co/joR33xdpRg","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#RCB 3 down as Glenn Maxwell gets out! 

Evin Lewis with the catch in the deep as @krunalpandya24 strikes. 👏 👏

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB https://t.co/joR33xdpRg",33,en,375
722,2022-05-25 15:33:35+00:00,1529485842309591040,https://twitter.com/IPL/status/1529485842309591040,9,"Half-century for Rajat Patidar! 👏 👏

This has been a fine knock from the @RCBTweets right-hander. 👍 👍

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB https://t.co/2rfgUSqcZe","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Half-century for Rajat Patidar! 👏 👏

This has been a fine knock from the @RCBTweets right-hander. 👍 👍

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB https://t.co/2rfgUSqcZe",60,en,717
723,2022-05-25 15:31:23+00:00,1529485285935001603,https://twitter.com/IPL/status/1529485285935001603,6,"Eliminator. WICKET!  10.3: Glenn Maxwell 9(10) ct Evin Lewis b Krunal Pandya, Royal Challengers Bangalore 86/3 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. WICKET!  10.3: Glenn Maxwell 9(10) ct Evin Lewis b Krunal Pandya, Royal Challengers Bangalore 86/3 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",15,en,157
724,2022-05-25 15:28:10+00:00,1529484476438712320,https://twitter.com/IPL/status/1529484476438712320,6,"In the air &amp; taken! ☝️

Big scalp for @LucknowIPL as @Avesh_6 picks his first wicket. 👍 👍

#RCB lose Virat Kohli for 25. 

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB https://t.co/HRf4Tr9oxb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In the air &amp; taken! ☝️

Big scalp for @LucknowIPL as @Avesh_6 picks his first wicket. 👍 👍

#RCB lose Virat Kohli for 25. 

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB https://t.co/HRf4Tr9oxb",29,en,411
725,2022-05-25 15:27:54+00:00,1529484409518399488,https://twitter.com/IPL/status/1529484409518399488,1,"Eliminator. 9.5: Ravi Bishnoi to Glenn Maxwell 6 runs, Royal Challengers Bangalore 83/2 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 9.5: Ravi Bishnoi to Glenn Maxwell 6 runs, Royal Challengers Bangalore 83/2 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",13,ro,97
726,2022-05-25 15:24:36+00:00,1529483580233105408,https://twitter.com/IPL/status/1529483580233105408,2,"Eliminator. 8.6: Avesh Khan to Rajat Patidar 6 runs, Royal Challengers Bangalore 77/2 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 8.6: Avesh Khan to Rajat Patidar 6 runs, Royal Challengers Bangalore 77/2 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",15,in,120
727,2022-05-25 15:21:57+00:00,1529482911568871427,https://twitter.com/IPL/status/1529482911568871427,14,"Eliminator. WICKET!  8.3: Virat Kohli 25(24) ct Mohsin Khan b Avesh Khan, Royal Challengers Bangalore 70/2 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. WICKET!  8.3: Virat Kohli 25(24) ct Mohsin Khan b Avesh Khan, Royal Challengers Bangalore 70/2 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",19,da,173
728,2022-05-25 15:15:54+00:00,1529481390286569472,https://twitter.com/IPL/status/1529481390286569472,9,"𝗜. 𝗖. 𝗬. 𝗠. 𝗜

🎥 That moment when @JhulanG10 - one of finest cricketers to have ever graced the game - rang the bell at the Eden Gardens to start the proceedings of the #TATAIPL 2022 Eliminator. 👏 👏  #LSGvRCB

Follow the match ▶️ bit.ly/TataIpl-2022-E… https://t.co/slrfxia06E","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","𝗜. 𝗖. 𝗬. 𝗠. 𝗜

🎥 That moment when @JhulanG10 - one of finest cricketers to have ever graced the game - rang the bell at the Eden Gardens to start the proceedings of the #TATAIPL 2022 Eliminator. 👏 👏  #LSGvRCB

Follow the match ▶️ https://t.co/cOuFDWIUmk https://t.co/slrfxia06E",114,en,963
729,2022-05-25 15:14:55+00:00,1529481143011409921,https://twitter.com/IPL/status/1529481143011409921,6,"5⃣0⃣-run stand between @imVkohli &amp; Rajat Patidar. 👌 👌

@RCBTweets move to 60/1 after 7 overs. 👍 👍

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB https://t.co/Ky8Cw4ifOx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","5⃣0⃣-run stand between @imVkohli &amp; Rajat Patidar. 👌 👌

@RCBTweets move to 60/1 after 7 overs. 👍 👍

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB https://t.co/Ky8Cw4ifOx",84,en,1305
730,2022-05-25 15:07:27+00:00,1529479264709615616,https://twitter.com/IPL/status/1529479264709615616,4,"Eliminator. 5.5: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 51/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 5.5: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 51/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",17,in,129
731,2022-05-25 15:06:39+00:00,1529479061445156865,https://twitter.com/IPL/status/1529479061445156865,3,"Eliminator. 5.4: Krunal Pandya to Rajat Patidar 6 runs, Royal Challengers Bangalore 47/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 5.4: Krunal Pandya to Rajat Patidar 6 runs, Royal Challengers Bangalore 47/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",15,in,114
732,2022-05-25 15:05:57+00:00,1529478886635053057,https://twitter.com/IPL/status/1529478886635053057,1,"Eliminator. 5.3: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 41/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 5.3: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 41/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",13,in,109
733,2022-05-25 15:05:36+00:00,1529478797346877441,https://twitter.com/IPL/status/1529478797346877441,3,"Talk about a cracking start! 👌 👌

Mohsin Khan set the ball rolling for @LucknowIPL with a first-over strike, dismissing Faf du Plessis. 👍 👍 #TATAIPL | #LSGvRCB 

Relive that wicket 🎥 🔽 
iplt20.com/video/46047/fa…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Talk about a cracking start! 👌 👌

Mohsin Khan set the ball rolling for @LucknowIPL with a first-over strike, dismissing Faf du Plessis. 👍 👍 #TATAIPL | #LSGvRCB 

Relive that wicket 🎥 🔽 
https://t.co/OIlXRpDRXG",17,en,184
734,2022-05-25 15:05:34+00:00,1529478789918560257,https://twitter.com/IPL/status/1529478789918560257,0,"Eliminator. 5.2: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 37/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 5.2: Krunal Pandya to Rajat Patidar 4 runs, Royal Challengers Bangalore 37/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",8,in,81
735,2022-05-25 15:01:21+00:00,1529477729766219782,https://twitter.com/IPL/status/1529477729766219782,0,"Eliminator. 4.2: Avesh Khan to Rajat Patidar 4 runs, Royal Challengers Bangalore 28/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 4.2: Avesh Khan to Rajat Patidar 4 runs, Royal Challengers Bangalore 28/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",11,in,99
736,2022-05-25 14:52:22+00:00,1529475467526512640,https://twitter.com/IPL/status/1529475467526512640,4,"Eliminator. 2.1: Mohsin Khan to Virat Kohli 4 runs, Royal Challengers Bangalore 17/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 2.1: Mohsin Khan to Virat Kohli 4 runs, Royal Challengers Bangalore 17/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",16,da,157
737,2022-05-25 14:51:14+00:00,1529475184389922817,https://twitter.com/IPL/status/1529475184389922817,2,"Eliminator. 1.6: Dushmantha Chameera to Rajat Patidar 4 runs, Royal Challengers Bangalore 13/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 1.6: Dushmantha Chameera to Rajat Patidar 4 runs, Royal Challengers Bangalore 13/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",15,hi,134
738,2022-05-25 14:50:29+00:00,1529474993645826048,https://twitter.com/IPL/status/1529474993645826048,6,"Early success with the ball for @LucknowIPL! 👏 👏

Mohsin Khan strikes in the first over as Quinton de Kock takes the catch. 👍 👍

#RCB lose their captain Faf du Plessis. 

Follow the match ▶️ bit.ly/TataIpl-2022-E…

#TATAIPL | #LSGvRCB https://t.co/RdstteuY03","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Early success with the ball for @LucknowIPL! 👏 👏

Mohsin Khan strikes in the first over as Quinton de Kock takes the catch. 👍 👍

#RCB lose their captain Faf du Plessis. 

Follow the match ▶️ https://t.co/cOuFDWIUmk

#TATAIPL | #LSGvRCB https://t.co/RdstteuY03",27,en,293
739,2022-05-25 14:47:54+00:00,1529474342853156869,https://twitter.com/IPL/status/1529474342853156869,3,"Eliminator. 1.1: Dushmantha Chameera to Virat Kohli 4 runs, Royal Challengers Bangalore 8/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. 1.1: Dushmantha Chameera to Virat Kohli 4 runs, Royal Challengers Bangalore 8/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",17,et,141
740,2022-05-25 14:45:31+00:00,1529473746012098561,https://twitter.com/IPL/status/1529473746012098561,15,"Eliminator. WICKET!  0.5: Faf Du Plessis 0(1) ct Quinton De Kock b Mohsin Khan, Royal Challengers Bangalore 4/1 bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Eliminator. WICKET!  0.5: Faf Du Plessis 0(1) ct Quinton De Kock b Mohsin Khan, Royal Challengers Bangalore 4/1 https://t.co/cOuFDWImwM #Eliminator #TATAIPL #IPL2022",18,da,173
741,2022-05-25 14:38:56+00:00,1529472088549257218,https://twitter.com/IPL/status/1529472088549257218,4,"🚨 Team News 🚨

2⃣ changes for @LucknowIPL as Krunal Pandya &amp; Dushmantha Chameera are named in the team. 

1⃣ change for @RCBTweets as Mohammed Siraj is picked in the team. 

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB 

A look at the Playing XIs 👇 https://t.co/nQTg14f2Nz","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 Team News 🚨

2⃣ changes for @LucknowIPL as Krunal Pandya &amp; Dushmantha Chameera are named in the team. 

1⃣ change for @RCBTweets as Mohammed Siraj is picked in the team. 

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB 

A look at the Playing XIs 👇 https://t.co/nQTg14f2Nz",53,en,453
742,2022-05-25 14:34:54+00:00,1529471072617529345,https://twitter.com/IPL/status/1529471072617529345,2,"Eliminator.Royal Challengers Bangalore XI: F du Plessis (c), V Kohli, R Patidar, G Maxwell, M Lomror, S Ahmed, D Karthik (wk), W Hasaranga, H Patel, J Hazlewood, M Siraj. bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eliminator.Royal Challengers Bangalore XI: F du Plessis (c), V Kohli, R Patidar, G Maxwell, M Lomror, S Ahmed, D Karthik (wk), W Hasaranga, H Patel, J Hazlewood, M Siraj. https://t.co/cOuFDWIUmk #Eliminator #TATAIPL #IPL2022",21,in,239
743,2022-05-25 14:33:00+00:00,1529470596048130050,https://twitter.com/IPL/status/1529470596048130050,3,"Eliminator.Lucknow Super Giants XI: KL Rahul (c), Q de Kock (wk), M Vohra, D Hooda, M Stoinis, K Pandya, Evin Lewis, D Chameera, R Bishnoi, M Khan, A Khan.  bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eliminator.Lucknow Super Giants XI: KL Rahul (c), Q de Kock (wk), M Vohra, D Hooda, M Stoinis, K Pandya, Evin Lewis, D Chameera, R Bishnoi, M Khan, A Khan.  https://t.co/cOuFDWIUmk #Eliminator #TATAIPL #IPL2022",23,in,205
744,2022-05-25 14:31:33+00:00,1529470228643868672,https://twitter.com/IPL/status/1529470228643868672,11,"🚨 Toss Update 🚨

@LucknowIPL have elected to bowl against @RCBTweets in Eliminator of the #TATAIPL 2022. #LSGvRCB

Follow the match ▶️ bit.ly/TataIpl-2022-E… https://t.co/NkIF1x55cF","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 Toss Update 🚨

@LucknowIPL have elected to bowl against @RCBTweets in Eliminator of the #TATAIPL 2022. #LSGvRCB

Follow the match ▶️ https://t.co/cOuFDWIUmk https://t.co/NkIF1x55cF",67,en,686
745,2022-05-25 14:27:53+00:00,1529469307922817025,https://twitter.com/IPL/status/1529469307922817025,5,Eliminator. Lucknow Super Giants won the toss and elected to field. bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Eliminator. Lucknow Super Giants won the toss and elected to field. https://t.co/cOuFDWIUmk #Eliminator #TATAIPL #IPL2022,21,en,285
746,2022-05-25 14:22:21+00:00,1529467915229368321,https://twitter.com/IPL/status/1529467915229368321,15,"🚨 Latest from the Eden Gardens 🚨

The rain has STOPPED &amp; the covers are OFF! 👍 👍

The TOSS will take place at 07:55 PM IST 

The PLAY starts at 08:10 PM IST. 

NO reduction in OVERS. 

#TATAIPL | #LSGvRCB https://t.co/sJY7BhsvNO","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 Latest from the Eden Gardens 🚨

The rain has STOPPED &amp; the covers are OFF! 👍 👍

The TOSS will take place at 07:55 PM IST 

The PLAY starts at 08:10 PM IST. 

NO reduction in OVERS. 

#TATAIPL | #LSGvRCB https://t.co/sJY7BhsvNO",120,en,1219
747,2022-05-25 14:04:35+00:00,1529463441450479616,https://twitter.com/IPL/status/1529463441450479616,29,"𝗘𝘅𝗽𝗹𝗮𝗶𝗻𝗲𝗱!

Playing Conditions for the #TATAIPL 2022 Playoffs 🔽

*⃣ All Timings In IST https://t.co/eelQXPHJ2b","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","𝗘𝘅𝗽𝗹𝗮𝗶𝗻𝗲𝗱!

Playing Conditions for the #TATAIPL 2022 Playoffs 🔽

*⃣ All Timings In IST https://t.co/eelQXPHJ2b",184,en,1365
748,2022-05-25 13:38:58+00:00,1529456994406789122,https://twitter.com/IPL/status/1529456994406789122,81,"🚨 Update from the Eden Gardens 🚨

It has started to rain 🌧️ in Kolkata and the toss is delayed! 

Follow the match ▶️ bit.ly/TataIpl-2022-E… 

#TATAIPL | #LSGvRCB https://t.co/W7dlpdeogK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 Update from the Eden Gardens 🚨

It has started to rain 🌧️ in Kolkata and the toss is delayed! 

Follow the match ▶️ https://t.co/cOuFDWIUmk 

#TATAIPL | #LSGvRCB https://t.co/W7dlpdeogK",168,en,1686
749,2022-05-25 13:29:52+00:00,1529454705759645701,https://twitter.com/IPL/status/1529454705759645701,17,"How excited are you for this battle? 🤔 🤔

#TATAIPL | #LSGvRCB https://t.co/Rlt521Amnu","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How excited are you for this battle? 🤔 🤔

#TATAIPL | #LSGvRCB https://t.co/Rlt521Amnu",73,en,2387
750,2022-05-25 13:16:34+00:00,1529451357081829376,https://twitter.com/IPL/status/1529451357081829376,22,"A @klrahul special on the cards tonight❓ 

#TATAIPL | #LSGvRCB https://t.co/Y3rDSlg4pe","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A @klrahul special on the cards tonight❓ 

#TATAIPL | #LSGvRCB https://t.co/Y3rDSlg4pe",61,en,1946
751,2022-05-25 13:15:32+00:00,1529451099635478528,https://twitter.com/IPL/status/1529451099635478528,0,Welcome to the live coverage of Eliminator in TATA IPL 2022 between Lucknow Super Giants and Royal Challengers Bangalore. bit.ly/TataIpl-2022-E… #Eliminator #TATAIPL #IPL2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Welcome to the live coverage of Eliminator in TATA IPL 2022 between Lucknow Super Giants and Royal Challengers Bangalore. https://t.co/cOuFDWIUmk #Eliminator #TATAIPL #IPL2022,13,en,222
752,2022-05-25 13:03:45+00:00,1529448134862315520,https://twitter.com/IPL/status/1529448134862315520,12,"Pre-match catch-ups ✅

#TATAIPL | #LSGvRCB https://t.co/PPIQ9eHmxi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pre-match catch-ups ✅

#TATAIPL | #LSGvRCB https://t.co/PPIQ9eHmxi",137,en,4052
753,2022-05-25 12:58:23+00:00,1529446781503012864,https://twitter.com/IPL/status/1529446781503012864,22,"Eyeing his areas 👀

#TATAIPL | #LSGvRCB https://t.co/ssgdpbII6m","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eyeing his areas 👀

#TATAIPL | #LSGvRCB https://t.co/ssgdpbII6m",125,en,5967
754,2022-05-25 06:00:00+00:00,1529341494737244160,https://twitter.com/IPL/status/1529341494737244160,9,"From acing the chase against #RR to the excitement of playing the #TATAIPL Final in Ahmedabad. 👏 👏 

@ShubmanGill &amp; @DavidMillerSA12 discuss it all as @gujarat_titans seal a spot in the summit clash. 👍 👍 - By @RajalArora

Full interview 🎥 👇 #GTvRR 
bit.ly/3GnHiMz https://t.co/11prVRTbYl","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","From acing the chase against #RR to the excitement of playing the #TATAIPL Final in Ahmedabad. 👏 👏 

@ShubmanGill &amp; @DavidMillerSA12 discuss it all as @gujarat_titans seal a spot in the summit clash. 👍 👍 - By @RajalArora

Full interview 🎥 👇 #GTvRR 
https://t.co/yJ1AEwM8r8 https://t.co/11prVRTbYl",51,en,768
755,2022-05-25 03:30:00+00:00,1529303744885628932,https://twitter.com/IPL/status/1529303744885628932,7,"Cracking half-century 👏
Overcoming pressure 👍
Special celebration 🙌

On the mic with @TheShafaliVerma &amp; @SnehRana15 after Velocity’s win over Supernovas. 👌 👌 - By @Moulinparikh 

Full interview 📹 🔽 #My11CircleWT20C #SNOvVEL 
bit.ly/3PFjeZT https://t.co/Gq5VV3RP0U","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cracking half-century 👏
Overcoming pressure 👍
Special celebration 🙌

On the mic with @TheShafaliVerma &amp; @SnehRana15 after Velocity’s win over Supernovas. 👌 👌 - By @Moulinparikh 

Full interview 📹 🔽 #My11CircleWT20C #SNOvVEL 
https://t.co/srM3N1g71m https://t.co/Gq5VV3RP0U",52,en,649
